X,Y,address,parcel_id,demolition_date,council_district,neighborhood,emergency_demo,street_number,street_direction,street_name,street_type,block_range,property_longitude,property_latitude,ObjectId
-83.248877,42.419184,17512 Trinity,22108593.002L,2014,1,Holcomb Community,No,17512,,TRINITY,St,17500-18299 Trinity St,-83.248877,42.419184,13996
-83.255374,42.403368,15484 Greydale,22112644,2014,1,Brightmoor,Yes,15484,,GREYDALE,St,15400-15699 Greydale St,-83.255374,42.403368,14666
-83.134828,42.374568,11601 Yosemite,14012936.002L,2014,7,Nardin Park,No,11601,,YOSEMITE,St,11600-11999 Yosemite St,-83.134828,42.374568,23323
-83.239261,42.359973,9044 Stout,22101006,2014,7,Franklin Park,No,9044,,STOUT,St,9000-9199 Stout St,-83.239261,42.359973,1827
-83.085064,42.376296,8545 Third,4002096,2014,5,Piety Hill,No,8545,,THIRD,St,8500-8599 3rd St,-83.085064,42.376296,1987
-82.937205,42.396827,4200 Bedford,21070755,2014,4,Morningside,No,4200,,BEDFORD,St,4100-4299 Bedford St,-82.937205,42.396827,2855
-83.070123,42.385907,8928 Cameron,5004271,2014,5,North End,No,8928,,CAMERON,St,8900-9099 Cameron St,-83.070123,42.385907,3032
-83.122371,42.409355,15902 Inverness,8009763,2014,2,Pilgrim Village,Yes,15902,,INVERNESS,St,15800-16099 Inverness St,-83.122371,42.409355,4293
-83.067679,42.377825,654 Marston,3002009,2014,5,North End,Yes,654,,MARSTON,St,500-899 Marston St,-83.067679,42.377825,13655
-83.083808,42.37732,688 Pingree,4002141,2014,5,Piety Hill,No,688,,PINGREE,St,600-799 Pingree St,-83.083808,42.37732,13903
-83.075653,42.39332,10303 Cameron,5004438,2014,5,North End,No,10303,,CAMERON,St,10200-11221 Cameron St,-83.075653,42.39332,15131
-83.084546,42.39341,219 Englewood,1003572,2014,5,Gateway Community,No,219,,ENGLEWOOD,St,200-499 Englewood St,-83.084546,42.39341,15440
-83.150486,42.40925,15922 Greenlawn,16029392,2014,2,Fitzgerald/Marygrove,Yes,15922,,GREENLAWN,St,15700-16099 Greenlawn St,-83.150486,42.40925,15755
-83.085755,42.392947,129 Englewood,1003564,2014,5,Gateway Community,No,129,,ENGLEWOOD,St,1-199 Englewood St,-83.085755,42.392947,16464
-83.231344,42.355677,8515 Westwood,22090174,2014,7,Warrendale,Yes,8515,,WESTWOOD,,8400-8599 Westwood,-83.231344,42.355677,16625
-83.122353,42.408944,15874 Inverness,8009758,2014,2,Pilgrim Village,No,15874,,INVERNESS,St,15800-16099 Inverness St,-83.122353,42.408944,16861
-83.099101,42.384942,1446 Calvert,6002789,2014,5,Gateway Community,Yes,1446,,CALVERT,St,1400-1510 Calvert St,-83.099101,42.384942,16952
-83.070568,42.386571,8982 Cameron,5004280,2014,5,North End,No,8982,,CAMERON,St,8900-9099 Cameron St,-83.070568,42.386571,20897
-83.072033,42.377284,402 Mt Vernon,01002358.002L,2014,5,North End,No,402,,MT VERNON,St,400-499 Mount Vernon St,-83.072033,42.377284,240
-83.092986,42.3913,678 Webb,4003146,2014,5,Gateway Community,No,678,,WEBB,St,600-799 Webb St,-83.092986,42.3913,3367
-83.251535,42.433051,19401 Blackstone,22109261,2014,1,Evergreen Lahser 7/8,No,19401,,BLACKSTONE,St,19400-19699 Blackstone St,-83.251535,42.433051,7861
-83.214167,42.373971,11712 Longacre,22070354,2014,7,Plymouth-I96,No,11712,,LONGACRE,St,11600-11999 Longacre St,-83.214167,42.373971,17448
-83.066394,42.380255,1010 Melbourne,5002687,2014,5,North End,No,1010,,MELBOURNE,St,900-1021 Melbourne St,-83.066394,42.380255,3336
-83.098919,42.388342,1196 Burlingame,6003117,2014,5,Gateway Community,No,1196,,BURLINGAME,St,1100-1399 Burlingame St,-83.098919,42.388342,3519
-83.110186,42.389919,1961 Highland,8003880,2014,5,Dexter-Linwood,No,1961,,HIGHLAND,St,1900-2199 Highland St,-83.110186,42.389919,6511
-83.238387,42.42744,18914 Evergreen,22095863-4,2014,1,Evergreen-Outer Drive,No,18914,,EVERGREEN,Rd,18900-19099 Evergreen Rd,-83.238387,42.42744,11917
-83.120266,42.412458,1981 Florence,8005431,2014,2,Martin Park,Yes,1981,,FLORENCE,St,1900-2199 Florence St,-83.120266,42.412458,17379
-83.069331,42.379656,639 Melbourne,3002159,2014,5,North End,No,639,,MELBOURNE,St,600-899 Melbourne St,-83.069331,42.379656,4850
-83.098807,42.387822,1205 Burlingame,6003025,2014,5,Gateway Community,No,1205,,BURLINGAME,St,1100-1399 Burlingame St,-83.098807,42.387822,15935
-83.087732,42.378908,848 Hazelwood,4002346,2014,5,Piety Hill,No,848,,HAZELWOOD,St,800-957 Hazelwood St,-83.087732,42.378908,1235
-83.227775,42.384356,19032 W Davison,22008634-5,2014,1,Schoolcraft Southfield,Yes,19032,W,DAVISON,St,19000-19099 W Davison St,-83.227775,42.384356,2856
-83.069223,42.384681,1015 King,05002954-62,2014,5,North End,No,1015,,KING,St,900-1021 King St,-83.069223,42.384681,7816
-83.099905,42.387421,1405 Burlingame,6003031,2014,5,Gateway Community,No,1405,,BURLINGAME,St,1400-1537 Burlingame St,-83.099905,42.387421,15911
-83.086128,42.392809,103 Englewood,1003561,2014,5,Gateway Community,No,103,,ENGLEWOOD,St,1-199 Englewood St,-83.086128,42.392809,16496
-83.074112,42.412269,13485 Goddard,9014410,2014,3,North Campau,Yes,13485,,GODDARD,St,13400-13799 Goddard St,-83.074112,42.412269,22943
-83.134175,42.33182,4755 Chopin,18012339,2014,6,Claytown,No,4755,,CHOPIN,St,4700-5199 Chopin St,-83.134175,42.33182,673
-83.102716,42.320588,2169 Morrell,16010333,2014,6,Central Southwest,No,2169,,MORRELL,St,2058-2299 Morrell St,-83.102716,42.320588,1252
-83.080888,42.390083,288 Belmont,1003233,2014,5,Gateway Community,No,288,,BELMONT,St,200-499 Belmont St,-83.080888,42.390083,3001
-83.096751,42.38523,1195 Calvert,6002722,2014,5,Gateway Community,No,1195,,CALVERT,St,1100-1399 Calvert St,-83.096751,42.38523,3342
-83.080764,42.39013,296 Belmont,1003232,2014,5,Gateway Community,No,296,,BELMONT,St,200-499 Belmont St,-83.080764,42.39013,3932
-83.072761,42.384826,630 Josephine,3002446,2014,5,North End,No,630,,JOSEPHINE,St,500-901 Josephine St,-83.072761,42.384826,3940
-83.122262,42.391271,2660 Tyler,10004128,2014,2,Dexter-Linwood,No,2660,,TYLER,St,2600-2899 Tyler St,-83.122262,42.391271,6167
-83.113026,42.339489,4713 30th St,16010848,2014,6,Chadsey Condon,No,4713,,30TH ST,St,4600-4899 30th St,-83.113026,42.339489,13261
-83.081918,42.379424,111 Gladstone,2001338,2014,5,Piety Hill,No,111,,GLADSTONE,St,1-599 Gladstone St,-83.081918,42.379424,13938
-83.088477,42.389339,105 Collingwood,2001574,2014,5,Gateway Community,No,105,,COLLINGWOOD,St,1-599 Collingwood St,-83.088477,42.389339,16119
-83.112276,42.36994,3006 Hazelwood,12002478,2014,5,Jamison,No,3006,,HAZELWOOD,St,2900-3199 Hazelwood St,-83.112276,42.36994,18981
-83.030587,42.335314,1523 E Jefferson,7000094,2014,5,Lafayette Park,Yes,1523,E,JEFFERSON,Ave,1500-1799 E Jefferson Ave,-83.030587,42.335314,25159
-83.075614,42.378321,211 E Euclid,1002549,2014,5,North End,No,211,E,EUCLID,St,200-399 E Euclid St,-83.075614,42.378321,759
-83.068001,42.380609,944 E Euclid,5002742,2014,5,North End,No,944,E,EUCLID,St,900-1099 E Euclid St,-83.068001,42.380609,3059
-82.954459,42.385933,14242 Mack,21001042,2014,4,Riverbend,Yes,14242,,MACK,Ave,14200-14299 Mack Ave,-82.954459,42.385933,3139
-83.075507,42.393098,10283 Cameron,5004441,2014,5,North End,No,10283,,CAMERON,St,10200-11221 Cameron St,-83.075507,42.393098,3799
-83.088364,42.388902,112 Calvert,2001558,2014,5,Gateway Community,No,112,,CALVERT,St,1-599 Calvert St,-83.088364,42.388902,3918
-83.07194,42.37969,515 E Euclid,3002192,2014,5,North End,No,515,E,EUCLID,St,500-599 E Euclid St,-83.07194,42.37969,4902
-83.01629,42.390281,8501 Harper,17001214-7,2014,3,Airport Sub,Yes,8501,,HARPER,Ave,8500-8599 Harper Ave,-83.01629,42.390281,12352
-83.081134,42.3842,63 Leicester Ct,1003008,2014,5,North End,No,63,,LEICESTER CT,Ct,1-199 Leicester Ct,-83.081134,42.3842,16034
-83.025748,42.391021,7440 Maywood,15001467,2014,3,Airport Sub,Yes,7440,,MAYWOOD,St,7400-7601 Maywood St,-83.025748,42.391021,18157
-83.232937,42.388026,14008 Minock,22090770-1,2014,1,Westwood Park,No,14008,,MINOCK,St,13900-14099 Minock St,-83.232937,42.388026,2328
-83.233617,42.38759,13981 Minock,22091319,2014,1,Westwood Park,No,13981,,MINOCK,St,13900-14099 Minock St,-83.233617,42.38759,2655
-83.233593,42.387031,13941 Minock,22091325,2014,1,Westwood Park,No,13941,,MINOCK,St,13900-14099 Minock St,-83.233593,42.387031,2780
-83.233512,42.385685,13615 Minock,22091330,2014,1,Schoolcraft Southfield,No,13615,,MINOCK,St,13500-13899 Minock St,-83.233512,42.385685,2843
-83.246388,42.403006,15445 Pierson,22106940,2014,1,Brightmoor,No,15445,,PIERSON,St,15400-15699 Pierson St,-83.246388,42.403006,2947
-83.066747,42.375598,633 E Bethune,3001915,2014,5,North End,No,633,E,BETHUNE,St,600-899 E Bethune St,-83.066747,42.375598,3386
-83.078223,42.385255,257 Leicester Ct,1003029,2014,5,North End,No,257,,LEICESTER CT,Ct,200-499 Leicester Ct,-83.078223,42.385255,3909
-83.027351,42.389431,7190 Nagle,15001262,2014,3,Airport Sub,Yes,7190,,NAGLE,St,7100-7245 Nagle St,-83.027351,42.389431,6785
-83.233621,42.387683,13989 Minock,22091318,2014,1,Westwood Park,No,13989,,MINOCK,St,13900-14099 Minock St,-83.233621,42.387683,14103
-83.075949,42.386548,536 Kenilworth,3002596,2014,5,North End,No,536,,KENILWORTH,St,500-901 Kenilworth St,-83.075949,42.386548,15676
-83.113299,42.327486,3353 Wesson,16015541,2014,6,Central Southwest,Yes,3353,,WESSON,St,3300-3399 Wesson St,-83.113299,42.327486,16359
-83.231408,42.350642,19428 Tireman,22001697-8,2014,7,Warrendale,No,19428,,TIREMAN,St,19400-19499 Tireman St,-83.231408,42.350642,18597
-83.137949,42.337894,5676 Chopin,18012148,2014,6,Claytown,No,5676,,CHOPIN,St,5600-5799 Chopin St,-83.137949,42.337894,18795
-83.127025,42.357609,5290 Ivanhoe,16003005,2014,6,Midwest,No,5290,,IVANHOE,St,5200-5499 Ivanhoe St,-83.127025,42.357609,22044
-83.138278,42.33834,5716 Chopin,18012154,2014,6,Claytown,No,5716,,CHOPIN,St,5600-5799 Chopin St,-83.138278,42.33834,2
-83.068696,42.3753,526 Smith,3001940,2014,5,North End,No,526,,SMITH,St,500-599 Smith St,-83.068696,42.3753,985
-83.128399,42.309498,8116 Senator,20004043,2014,6,Springwells,No,8116,,SENATOR,St,8000-8299 Senator St,-83.128399,42.309498,1076
-83.256141,42.395697,11685 W Outer Drive,22124820,2014,1,Brightmoor,No,11685,W,OUTER DRIVE,Dr,11575-11707 W Outer Dr,-83.256141,42.395697,1288
-83.075849,42.386585,540 Kenilworth,3002595,2014,5,North End,No,540,,KENILWORTH,St,500-901 Kenilworth St,-83.075849,42.386585,3671
-83.117105,42.307476,1405 Green,18009067,2014,6,Central Southwest,No,1405,,GREEN,St,1400-1499 N Green St,-83.117105,42.307476,4074
-83.133787,42.407428,15769 Muirland,12011874,2014,2,Pilgrim Village,No,15769,,MUIRLAND,St,15700-16099 Muirland St,-83.133787,42.407428,4087
-83.133725,42.405893,15489 Muirland,12011891,2014,2,Pilgrim Village,No,15489,,MUIRLAND,St,15400-15699 Muirland St,-83.133725,42.405893,4138
-83.150403,42.406624,15726 Greenlawn,16029361,2014,2,Fitzgerald/Marygrove,No,15726,,GREENLAWN,St,15700-16099 Greenlawn St,-83.150403,42.406624,4740
-83.068124,42.37551,562 Smith,3001934,2014,5,North End,No,562,,SMITH,St,500-599 Smith St,-83.068124,42.37551,13685
-83.126155,42.306164,8126 Logan,20003119,2014,6,Springwells,No,8126,,LOGAN,St,8000-8299 Logan St,-83.126155,42.306164,16960
-83.073875,42.377055,253 Mt Vernon,1002401,2014,5,North End,No,253,,MT VERNON,St,200-399 Mount Vernon St,-83.073875,42.377055,234
-83.229149,42.384323,19138 W Davison,22008618-9,2014,1,Schoolcraft Southfield,No,19138,W,DAVISON,St,19100-19199 W Davison St,-83.229149,42.384323,2027
-83.232975,42.388867,14100 Minock,22090778,2014,1,Westwood Park,No,14100,,MINOCK,St,14100-14299 Minock St,-83.232975,42.388867,2536
-83.074885,42.386484,583 Leicester Ct,3002566,2014,5,North End,No,583,,LEICESTER CT,Ct,500-901 Leicester Ct,-83.074885,42.386484,3916
-83.136777,42.30912,2312 Woodmere,20008456,2014,6,Springwells,No,2312,,WOODMERE,St,2200-2399 Woodmere St,-83.136777,42.30912,4525
-83.073974,42.377018,249 Mt Vernon,1002400,2014,5,North End,No,249,,MT VERNON,St,200-399 Mount Vernon St,-83.073974,42.377018,13897
-83.23367,42.388853,14101 Minock,22091307,2014,1,Westwood Park,No,14101,,MINOCK,St,14100-14299 Minock St,-83.23367,42.388853,14875
-83.233687,42.389224,14129 Minock,22091303,2014,1,Westwood Park,No,14129,,MINOCK,St,14100-14299 Minock St,-83.233687,42.389224,14893
-83.232996,42.389332,14136 Minock,22090783,2014,1,Westwood Park,No,14136,,MINOCK,St,14100-14299 Minock St,-83.232996,42.389332,14899
-83.235334,42.387365,13970 Plainview,22093849,2014,1,Westwood Park,No,13970,,PLAINVIEW,Ave,13900-14099 Plainview Ave,-83.235334,42.387365,14909
-83.155161,42.405331,15464 Ohio,16033776,2014,2,Fitzgerald/Marygrove,No,15464,,OHIO,St,15452-15699 Ohio St,-83.155161,42.405331,15521
-83.117883,42.304532,1121 Solvay,18009448,2014,6,Central Southwest,No,1121,,SOLVAY,St,1100-1298 N Solvay St,-83.117883,42.304532,16030
-82.940162,42.401331,4866 Bedford,21070796,2014,4,Morningside,No,4866,,BEDFORD,St,4800-4999 Bedford St,-82.940162,42.401331,16224
-83.075551,42.386695,558 Kenilworth,3002592,2014,5,North End,No,558,,KENILWORTH,St,500-901 Kenilworth St,-83.075551,42.386695,16714
-83.136189,42.308985,2371 Sharon,20008281,2014,6,Springwells,No,2371,,SHARON,St,2300-2499 Sharon St,-83.136189,42.308985,16983
-83.028809,42.387577,7806 Carrie,15008150,2014,3,Airport Sub,Yes,7806,,CARRIE,St,7600-8299 Carrie St,-83.028809,42.387577,17423
-83.12079,42.301908,7959 Olivet,20002035,2014,6,Central Southwest,No,7959,,OLIVET,St,7900-7999 Olivet St,-83.12079,42.301908,1373
-83.118293,42.406149,15539 Rosa Parks Blvd,8007806,2014,2,Pilgrim Village,No,15539,,ROSA PARKS BLVD,Blvd,15500-15593 Rosa Parks Blvd,-83.118293,42.406149,4518
-83.122879,42.405635,15509 Inverness,8009919,2014,2,Pilgrim Village,No,15509,,INVERNESS,St,15500-15799 Inverness St,-83.122879,42.405635,4548
-83.129919,42.293824,147 Woodmere,20008482,2014,6,Carbon Works,No,147,,WOODMERE,St,100-299 Woodmere St,-83.129919,42.293824,4709
-83.230431,42.384293,19240 W Davison,22008604-5,2014,1,Schoolcraft Southfield,No,19240,W,DAVISON,St,19200-19299 W Davison St,-83.230431,42.384293,14121
-83.122204,42.310718,7343 Navy,18001106,2014,6,Springwells,Yes,7343,,NAVY,St,7200-7699 Navy St,-83.122204,42.310718,15178
-83.206175,42.399373,16072 Chalfonte,22010524,2014,1,Grand River-St Marys,No,16072,,CHALFONTE,St,15900-16199 Chalfonte St,-83.206175,42.399373,15202
-83.116535,42.306689,1301 Green,18009076,2014,6,Central Southwest,No,1301,,GREEN,St,1300-1399 N Green St,-83.116535,42.306689,17017
-83.122949,42.407033,15611 Inverness,8009902,2014,2,Pilgrim Village,No,15611,,INVERNESS,St,15500-15799 Inverness St,-83.122949,42.407033,17061
-83.07318,42.377703,306 Melbourne,1002437,2014,5,North End,No,306,,MELBOURNE,St,200-399 Melbourne St,-83.07318,42.377703,1671
-83.124024,42.308272,1641 Evans,20006680,2014,6,Springwells,No,1641,,EVANS,St,1600-1713 Evans St,-83.124024,42.308272,2597
-83.231085,42.384616,13535 Grandville,22088803,2014,1,Schoolcraft Southfield,No,13535,,GRANDVILLE,Ave,13500-13899 Grandville Ave,-83.231085,42.384616,3276
-83.101413,42.387818,1465 Webb,06003142-7,2014,5,Gateway Community,No,1465,,WEBB,St,1400-1523 Webb St,-83.101413,42.387818,3825
-83.103092,42.314986,5831 Eldred,16000602,2014,6,Central Southwest,No,5831,,ELDRED,St,5800-5903 Eldred St,-83.103092,42.314986,3859
-83.110524,42.305936,830 Lewerenz,18008351-2,2014,6,Central Southwest,No,830,,LEWERENZ,St,700-799 Lewerenz St,-83.110524,42.305936,4204
-83.117627,42.404699,15404 Rosa Parks Blvd,8007723,2014,2,Pilgrim Village,No,15404,,ROSA PARKS BLVD,Blvd,15300-15499 Rosa Parks Blvd,-83.117627,42.404699,4503
-83.117643,42.405028,15426 Rosa Parks Blvd,8007727,2014,2,Pilgrim Village,No,15426,,ROSA PARKS BLVD,Blvd,15300-15499 Rosa Parks Blvd,-83.117643,42.405028,4869
-83.073047,42.377752,314 Melbourne,1002436,2014,5,North End,No,314,,MELBOURNE,St,200-399 Melbourne St,-83.073047,42.377752,13687
-83.231223,42.387178,13949 Grandville,22088786,2014,1,Westwood Park,No,13949,,GRANDVILLE,Ave,13900-14099 Grandville Ave,-83.231223,42.387178,14404
-83.230554,42.388317,14030 Grandville,22088323,2014,1,Westwood Park,No,14030,,GRANDVILLE,Ave,13900-14099 Grandville Ave,-83.230554,42.388317,14431
-83.128032,42.3071,8326 Cahalan,20003547,2014,6,Springwells,No,8326,,CAHALAN,St,8300-8463 Cahalan St,-83.128032,42.3071,14892
-83.12661,42.406808,15601 Normandy,8010669,2014,2,Pilgrim Village,No,15601,,NORMANDY,St,15500-15799 Normandy St,-83.12661,42.406808,16404
-83.204261,42.381382,12697 Mansfield,22057883,2014,1,Schoolcraft Southfield,No,12697,,MANSFIELD,St,12600-12799 Mansfield St,-83.204261,42.381382,17258
-83.204239,42.380834,12659 Mansfield,22057888,2014,1,Schoolcraft Southfield,No,12659,,MANSFIELD,St,12600-12799 Mansfield St,-83.204239,42.380834,17283
-82.935816,42.361163,211 Marlborough,21059897,2014,4,Jefferson Chalmers,No,211,,MARLBOROUGH,St,200-299 Marlborough St,-82.935816,42.361163,17454
-83.115554,42.307344,7094 Lisbon,18000727,2014,6,Central Southwest,No,7094,,LISBON,St,7000-7141 Lisbon St,-83.115554,42.307344,17999
-83.226269,42.414222,16838 Stahelin,22083183,2014,1,North Rosedale Park,No,16838,,STAHELIN,Rd,13900-14099 Stahelin Rd,-83.226269,42.414222,24539
-83.141381,42.407328,6345 Pilgrim,16007374,2014,2,Fitzgerald/Marygrove,No,6345,,PILGRIM,St,2120-2209 Pilgrim St,-83.141381,42.407328,2004
-83.145872,42.409294,7452 Steger Ct,16007442,2014,2,Fitzgerald/Marygrove,No,7452,,STEGER CT,Ct,7428-7499 Steger Ct,-83.145872,42.409294,4073
-83.23333,42.393808,19448 Lyndon,22010452-3,2014,1,Westwood Park,No,19448,,LYNDON,St,19400-19499 Lyndon St,-83.23333,42.393808,4316
-83.207166,42.388703,14027 Mettetal,22060576,2014,1,Greenfield-Grand River,No,14027,,METTETAL,St,13900-14099 Mettetal St,-83.207166,42.388703,4392
-83.145107,42.408543,15871 Prairie,16023316,2014,2,Fitzgerald/Marygrove,No,15871,,PRAIRIE,St,15800-16099 Prairie St,-83.145107,42.408543,14443
-83.14673,42.413709,16598 Lilac,16026204,2014,2,Fitzgerald/Marygrove,No,16598,,LILAC,St,16100-17099 Lilac St,-83.14673,42.413709,14876
-83.14682,42.416247,16910 Lilac,16026233,2014,2,Fitzgerald/Marygrove,No,16910,,LILAC,St,16100-17099 Lilac St,-83.14682,42.416247,14896
-82.953104,42.377058,13301 Kercheval,21000796,2014,4,Riverbend,Yes,13301,,KERCHEVAL,St,13300-13899 Kercheval St,-82.953104,42.377058,2049
-83.146104,42.4085,7464 Thole Ct,16007428,2014,2,Fitzgerald/Marygrove,No,7464,,THOLE CT,Ct,7428-7499 Thole Ct,-83.146104,42.4085,2553
-83.231861,42.391576,14324 Westwood,22089479,2014,1,Westwood Park,No,14324,,WESTWOOD,St,14300-14499 Westwood St,-83.231861,42.391576,2652
-83.231887,42.392338,14380 Westwood,22089487,2014,1,Westwood Park,No,14380,,WESTWOOD,St,14300-14499 Westwood St,-83.231887,42.392338,2683
-83.122349,42.408862,15868 Inverness,8009757,2014,2,Pilgrim Village,No,15868,,INVERNESS,St,15800-16099 Inverness St,-83.122349,42.408862,3507
-83.12303,42.408765,15863 Inverness,8009883,2014,2,Pilgrim Village,No,15863,,INVERNESS,St,15800-16099 Inverness St,-83.12303,42.408765,4176
-83.198978,42.388988,14034 Winthrop,22051772,2014,1,Greenfield-Grand River,No,14034,,WINTHROP,St,13900-14099 Winthrop St,-83.198978,42.388988,4634
-83.232552,42.391753,14335 Westwood,22089953,2014,1,Westwood Park,No,14335,,WESTWOOD,St,14300-14499 Westwood St,-83.232552,42.391753,14018
-83.236153,42.390568,14233 Plainview,22094506,2014,1,Westwood Park,No,14233,,PLAINVIEW,Ave,14100-14299 Plainview Ave,-83.236153,42.390568,15043
-83.225023,42.384103,12959 Glastonbury,22082635,2014,1,Schoolcraft Southfield,No,12959,,GLASTONBURY,Ave,12850-13499 Glastonbury Ave,-83.225023,42.384103,16345
-83.232397,42.387806,13995 Westwood,22089992,2014,1,Westwood Park,No,13995,,WESTWOOD,St,13900-14099 Westwood St,-83.232397,42.387806,16823
-83.067282,42.380465,975 Melbourne,5002717,2014,5,North End,No,975,,MELBOURNE,St,900-1021 Melbourne St,-83.067282,42.380465,17950
-83.011104,42.385499,8624 Medbury,17000733,2014,5,Gratiot Town/Kettering,Yes,8624,,MEDBURY,St,8600-8639 Medbury St,-83.011104,42.385499,18780
-83.029353,42.387979,7849 Carrie,15008599,2014,3,Airport Sub,Yes,7849,,CARRIE,St,7600-8299 Carrie St,-83.029353,42.387979,182
-82.951083,42.362549,475 Kitchener,21048063,2014,4,Jefferson Chalmers,No,475,,KITCHENER,St,400-499 Kitchener St,-82.951083,42.362549,1566
-83.230654,42.391361,14300 Grandville,22088347,2014,1,Westwood Park,No,14300,,GRANDVILLE,Ave,14300-14499 Grandville Ave,-83.230654,42.391361,1575
-83.23412,42.387384,13966 Auburn,22092449,2014,1,Westwood Park,No,13966,,AUBURN,St,13900-14099 Auburn St,-83.23412,42.387384,2640
-82.952571,42.363041,515 Algonquin,21047219,2014,4,Jefferson Chalmers,No,515,,ALGONQUIN,St,0-0 Algonquin St,-82.952571,42.363041,3084
-83.118306,42.406396,15555 Rosa Parks Blvd,8007803,2014,2,Pilgrim Village,No,15555,,ROSA PARKS BLVD,Blvd,15500-15593 Rosa Parks Blvd,-83.118306,42.406396,4520
-82.952153,42.361644,452 Navahoe,21046564,2014,4,Jefferson Chalmers,No,452,,NAVAHOE,St,400-499 Navahoe St,-82.952153,42.361644,4903
-83.155687,42.39948,14903 Ohio,16034324,2014,2,Chalfonte,Yes,14903,,OHIO,St,14800-14999 Ohio St,-83.155687,42.39948,4951
-83.077162,42.416774,14239 Goddard,9014353,2014,3,North Campau,Yes,14239,,GODDARD,St,14200-16799 Goddard St,-83.077162,42.416774,7301
-83.07631,42.376554,50 Melbourne,1002459,2014,5,North End,No,50,,MELBOURNE,St,1-199 Melbourne St,-83.07631,42.376554,13852
-83.071462,42.377904,451 Mt Vernon,1002421,2014,5,North End,No,451,,MT VERNON,St,400-499 Mount Vernon St,-83.071462,42.377904,13857
-83.021152,42.369857,6683 Gratiot,15000380,2014,5,Gratiot Town/Kettering,Yes,6683,,GRATIOT,Ave,6600-6799 Gratiot Ave,-83.021152,42.369857,15066
